crop_name,adm_id,date,tmin,tmax,prec,rad,tavg,et0,vpd,cwb
maize,NL42,20010608,6.855,16.455,1.082,19395440.0,12.287,3.321,8.674,-2.239
maize,NL11,20010609,6.001,14.691,0.541,19491538.0,10.626,2.897,8.223,-2.356
maize,NL12,20010609,6.046,14.534,0.159,20362604.0,10.874,3.002,8.339,-2.843
maize,NL13,20010609,5.599,15.264,0.214,19066334.0,10.878,2.886,9.084,-2.672
maize,NL21,20010609,5.242,15.6,0.087,18897358.0,11.014,2.852,9.596,-2.765
maize,NL22,20010609,5.443,15.922,0.131,18670250.0,11.399,2.832,9.83,-2.701
maize,NL23,20010609,6.185,15.35,0.157,19944230.0,11.499,2.997,9.17,-2.84
maize,NL31,20010609,6.156,16.06,0.415,18743640.0,11.764,2.859,9.573,-2.444
maize,NL32,20010609,7.393,14.307,0.083,22072518.0,11.437,3.185,7.797,-3.102
maize,NL33,20010609,6.485,15.742,0.524,20374112.0,11.968,2.995,8.961,-2.471
maize,NL34,20010609,6.372,15.866,0.655,20558366.0,12.353,3.015,8.97,-2.36
maize,NL41,20010609,5.928,16.619,0.253,18084222.0,12.036,2.828,10.436,-2.575
maize,NL42,20010609,6.785,16.836,0.12,18876104.0,12.361,2.982,10.591,-2.862
maize,NL11,20010610,7.206,15.634,2.314,22991122.0,11.35,3.381,8.643,-1.067
maize,NL12,20010610,7.867,15.582,3.038,22214800.0,11.675,3.341,8.587,-0.303
maize,NL13,20010610,7.189,16.344,4.66,22395564.0,11.603,3.365,9.418,1.295
maize,NL21,20010610,6.858,16.919,3.008,22377492.0,12.095,3.361,9.978,-0.353
maize,NL22,20010610,7.577,17.142,3.381,21875258.0,12.561,3.346,9.957,0.035
maize,NL23,20010610,8.379,16.237,1.78,21767830.0,12.485,3.373,9.182,-1.593
maize,NL31,20010610,9.146,16.56,4.843,21463726.0,12.762,3.328,8.963,1.515
maize,NL32,20010610,9.696,15.022,0.604,24203572.0,12.583,3.591,7.683,-2.987
maize,NL33,20010610,9.499,15.645,3.418,22002614.0,12.574,3.323,7.68,0.095
maize,NL34,20010610,9.974,14.899,4.295,21186300.0,12.094,3.207,6.567,1.088
maize,NL41,20010610,8.674,17.412,6.339,21510192.0,12.69,3.38,9.84,2.959
maize,NL42,20010610,8.917,18.018,5.45,22467826.0,12.89,3.563,10.59,1.887
maize,NL11,20010611,6.869,14.685,1.873,20392944.0,11.897,2.893,6.684,-1.02
maize,NL12,20010611,7.49,14.703,1.448,21497372.0,12.095,3.026,6.577,-1.578
maize,NL13,20010611,6.862,15.489,1.384,21296970.0,12.44,3.082,7.532,-1.698
maize,NL21,20010611,7.612,16.122,0.928,22556400.0,12.901,3.413,8.442,-2.485
maize,NL22,20010611,8.736,16.553,0.901,23184744.0,13.305,3.639,8.855,-2.738
maize,NL23,20010611,8.813,15.375,1.019,22865274.0,12.799,3.419,7.355,-2.4
maize,NL31,20010611,9.488,15.962,0.464,22909178.0,13.263,3.59,8.032,-3.126
maize,NL32,20010611,9.718,14.58,0.997,23393702.0,12.352,3.463,6.459,-2.466
maize,NL33,20010611,9.935,15.834,0.453,23545722.0,13.274,3.674,7.79,-3.221
maize,NL34,20010611,9.935,16.441,0.39,23545266.0,13.461,3.775,8.427,-3.385
maize,NL41,20010611,9.599,16.985,1.021,22838982.0,13.606,3.809,9.462,-2.788
maize,NL42,20010611,9.279,17.003,2.81,22195366.0,13.26,3.656,9.304,-0.846
maize,NL11,20010612,7.842,15.326,1.024,16113846.0,11.783,2.977,6.954,-1.953
maize,NL12,20010612,7.903,15.374,1.726,16324366.0,12.1,2.94,6.619,-1.214
maize,NL13,20010612,8.163,16.103,0.997,14037554.0,12.46,2.888,7.553,-1.891
maize,NL21,20010612,9.614,16.803,0.599,14347237.0,13.397,3.038,8.488,-2.439
maize,NL22,20010612,10.26,17.228,0.443,13620596.0,13.831,2.998,9.029,-2.555
maize,NL23,20010612,9.781,16.219,1.016,15406195.0,13.244,2.987,7.46,-1.971
maize,NL31,20010612,10.091,16.895,0.335,13945554.0,13.628,2.941,8.406,-2.606
maize,NL32,20010612,10.227,15.245,1.06,19838756.0,12.878,3.148,5.918,-2.088
maize,NL33,20010612,10.072,16.655,0.26,16611396.0,13.545,3.144,7.98,-2.884
maize,NL34,20010612,9.923,16.762,0.205,16968940.0,13.472,3.194,8.385,-2.989
maize,NL41,20010612,9.89,17.668,0.453,13078694.0,13.813,2.984,9.727,-2.531
maize,NL42,20010612,10.294,18.178,0.317,14123626.0,14.067,3.009,10.293,-2.692
maize,NL11,20010613,6.825,16.599,0.198,15704470.0,12.409,2.674,8.786,-2.476
maize,NL12,20010613,6.913,16.594,0.246,15030329.0,12.348,2.599,8.565,-2.353
maize,NL13,20010613,7.271,17.533,0.38,14021234.0,13.12,2.594,9.389,-2.214
maize,NL21,20010613,8.61,18.691,0.522,14972318.0,13.985,2.777,10.457,-2.255
maize,NL22,20010613,9.022,19.402,0.248,17290764.0,14.485,3.074,11.33,-2.826
maize,NL23,20010613,8.518,17.81,0.401,15457083.0,13.425,2.75,9.288,-2.349
maize,NL31,20010613,8.729,18.654,0.103,17328740.0,13.863,2.983,10.308,-2.88
maize,NL32,20010613,9.601,15.953,0.395,16486240.0,12.824,2.74,7.01,-2.345
maize,NL33,20010613,8.852,18.299,0.055,19350722.0,13.676,3.162,9.728,-3.107
maize,NL34,20010613,8.862,18.346,0.292,20868512.0,14.027,3.324,9.79,-3.032
maize,NL41,20010613,8.533,20.095,0.045,20711000.0,14.776,3.448,12.293,-3.403
maize,NL42,20010613,9.291,20.739,0.401,19847566.0,15.231,3.361,12.63,-2.96
maize,NL11,20010614,8.887,17.316,0.024,23413668.0,13.378,3.633,9.285,-3.609
maize,NL12,20010614,7.908,17.906,0.022,23606612.0,13.722,3.641,9.981,-3.619
maize,NL13,20010614,8.824,18.627,0.025,23135380.0,14.243,3.825,11.071,-3.8
maize,NL21,20010614,9.061,19.931,0.006,24842572.0,15.154,4.236,13.12,-4.23
maize,NL22,20010614,9.505,20.641,0.027,26043580.0,15.968,4.452,13.965,-4.425
maize,NL23,20010614,9.102,19.565,0.01,26106832.0,15.237,4.275,12.243,-4.265
maize,NL31,20010614,9.372,20.837,0.16,26468400.0,16.251,4.459,13.918,-4.299
maize,NL32,20010614,9.558,17.981,0.42,26646614.0,14.607,4.038,9.59,-3.618
maize,NL33,20010614,9.415,20.906,0.521,25676698.0,16.459,4.358,13.606,-3.837
maize,NL34,20010614,9.8,21.221,0.866,24568090.0,16.996,4.083,13.004,-3.217
maize,NL41,20010614,9.752,21.964,0.24,25072606.0,17.028,4.408,15.344,-4.168
maize,NL42,20010614,10.155,22.042,0.093,24343152.0,16.953,4.173,14.768,-4.08
maize,NL11,20010615,10.178,20.995,6.526,18333498.0,15.648,3.187,10.725,3.339
maize,NL12,20010615,11.145,19.96,6.373,16211551.0,15.131,2.944,9.496,3.429
maize,NL13,20010615,11.371,21.913,5.81,18411888.0,16.088,3.497,12.316,2.313
maize,NL21,20010615,12.49,22.454,5.609,18478096.0,16.743,3.702,13.165,1.907
maize,NL22,20010615,13.078,22.434,3.434,17894532.0,17.164,3.759,13.068,-0.325
maize,NL23,20010615,12.709,20.55,6.189,17024274.0,16.028,3.288,10.202,2.901
maize,NL31,20010615,13.185,21.019,2.758,16484497.0,16.659,3.412,10.644,-0.654
maize,NL32,20010615,12.624,18.461,3.93,16759374.0,15.227,2.969,7.359,0.961
maize,NL33,20010615,13.139,20.471,2.314,17412010.0,16.508,3.481,9.824,-1.167
maize,NL34,20010615,13.063,20.158,1.625,19366296.0,16.66,3.774,9.274,-2.149
maize,NL41,20010615,13.297,22.496,1.354,17474558.0,17.427,3.948,13.319,-2.594
maize,NL42,20010615,13.035,22.953,0.517,17642362.0,17.582,4.096,14.373,-3.579
maize,NL11,20010616,12.51,19.911,8.06,19082810.0,15.765,3.184,8.3,4.876
maize,NL12,20010616,12.374,19.476,6.951,18027222.0,15.45,3.017,7.793,3.934
maize,NL13,20010616,12.571,20.635,8.4,18379040.0,15.941,3.251,9.504,5.149
maize,NL21,20010616,12.657,20.991,7.27,18573382.0,16.181,3.358,10.162,3.912
maize,NL22,20010616,12.483,20.826,7.492,18417068.0,16.185,3.327,9.999,4.165
maize,NL23,20010616,12.509,19.709,7.868,17171460.0,15.77,2.969,8.146,4.899
maize,NL31,20010616,12.343,20.044,11.601,16738054.0,15.828,2.966,8.613,8.635
maize,NL32,20010616,12.479,18.143,7.801,18044360.0,15.25,2.837,6.019,4.964
maize,NL33,20010616,12.25,19.543,12.243,16684806.0,15.777,2.881,7.894,9.362
maize,NL34,20010616,12.69,19.462,10.062,15944806.0,15.702,2.927,8.032,7.135
maize,NL41,20010616,12.249,20.289,11.841,18069870.0,16.099,3.227,9.295,8.614
maize,NL42,20010616,12.287,20.366,6.981,18745290.0,16.297,3.373,9.638,3.608
maize,NL11,20010617,13.214,17.574,13.086,13427377.0,14.827,2.34,5.164,10.746
maize,NL12,20010617,12.716,17.038,8.526,13786115.0,14.66,2.28,4.667,6.246
maize,NL13,20010617,13.32,17.857,10.887,13735834.0,15.046,2.383,5.239,8.504
maize,NL21,20010617,13.387,17.931,7.589,14612318.0,15.262,2.494,5.116,5.095
maize,NL22,20010617,13.545,17.748,8.143,14318961.0,15.147,2.449,4.912,5.694
maize,NL23,20010617,13.356,17.157,6.874,14801797.0,15.028,2.417,4.321,4.457
maize,NL31,20010617,13.572,17.139,11.995,13855480.0,14.807,2.273,4.119,9.722
maize,NL32,20010617,12.951,16.237,7.472,15350723.0,14.535,2.368,3.697,5.104
maize,NL33,20010617,13.282,16.41,10.175,14392170.0,14.448,2.257,3.716,7.918
maize,NL34,20010617,12.769,15.317,6.077,13649258.0,13.849,2.202,3.189,3.875
maize,NL41,20010617,13.523,16.869,9.405,11810467.0,14.648,2.135,4.298,7.27
maize,NL42,20010617,13.406,17.164,9.506,12385777.0,14.689,2.239,4.608,7.267
maize,NL11,20010618,11.245,15.62,1.207,19667822.0,13.166,3.197,5.457,-1.99
maize,NL12,20010618,11.326,15.089,0.427,19452318.0,12.869,3.257,5.492,-2.83
maize,NL13,20010618,11.559,15.998,0.788,18583930.0,13.337,3.251,6.048,-2.463
maize,NL21,20010618,11.735,16.229,1.121,17586306.0,13.49,3.217,6.3,-2.096
maize,NL22,20010618,11.363,15.884,1.366,15304620.0,13.284,2.977,5.884,-1.611
maize,NL23,20010618,11.158,14.864,1.068,16438382.0,12.928,3.018,5.075,-1.95
maize,NL31,20010618,9.998,14.66,1.067,12922777.0,12.6,2.619,4.716,-1.552
maize,NL32,20010618,10.437,14.254,1.025,17348894.0,12.534,2.999,4.791,-1.974
maize,NL33,20010618,9.27,14.455,1.23,14544194.0,12.305,2.795,4.869,-1.565
maize,NL34,20010618,8.403,14.264,1.084,15415534.0,11.948,2.909,5.138,-1.825
maize,NL41,20010618,10.125,15.1,1.776,11950400.0,12.723,2.572,5.215,-0.796
maize,NL42,20010618,11.081,15.497,1.977,11651455.0,13.079,2.476,5.222,-0.499
maize,NL11,20010619,9.562,16.591,0.027,18952152.0,12.937,3.348,8.35,-3.321
maize,NL12,20010619,10.018,17.078,0.009,20188888.0,13.427,3.407,8.776,-3.398
maize,NL13,20010619,9.415,17.418,0.009,18851560.0,13.231,3.434,9.628,-3.425
maize,NL21,20010619,9.376,17.933,0.014,18564794.0,13.432,3.443,10.402,-3.429
maize,NL22,20010619,9.673,18.39,0.016,18747080.0,13.762,3.415,10.909,-3.399
maize,NL23,20010619,9.971,17.81,0.011,19928236.0,13.98,3.439,9.905,-3.428
maize,NL31,20010619,8.738,18.614,0.014,19083952.0,14.169,3.258,10.817,-3.244
maize,NL32,20010619,9.69,17.036,0.008,21398456.0,13.877,3.304,7.974,-3.296
maize,NL33,20010619,7.786,18.598,0.054,20372592.0,14.224,3.251,10.487,-3.197
maize,NL34,20010619,7.45,18.5,0.078,20983654.0,14.451,3.259,10.537,-3.181
maize,NL41,20010619,8.478,19.029,0.014,19521278.0,13.988,3.375,11.901,-3.361
maize,NL42,20010619,9.54,18.462,0.022,18829762.0,13.47,3.364,11.274,-3.342
maize,NL11,20010620,9.505,20.81,0.66,20532210.0,16.186,3.672,11.975,-3.012
maize,NL12,20010620,10.8,20.63,0.682,20830284.0,16.317,3.766,11.418,-3.084
maize,NL13,20010620,9.477,21.55,0.279,21397530.0,16.665,3.901,13.329,-3.622
maize,NL21,20010620,9.489,22.116,0.081,23135874.0,17.067,4.134,14.293,-4.053
maize,NL22,20010620,10.102,22.534,0.012,23914590.0,17.441,4.326,14.911,-4.314
maize,NL23,20010620,10.989,21.711,0.273,22535916.0,17.03,4.134,13.212,-3.861
maize,NL31,20010620,10.516,22.467,0.027,22921364.0,17.462,4.263,14.492,-4.236
maize,NL32,20010620,12.004,19.504,0.264,22516350.0,16.304,3.81,9.459,-3.546
maize,NL33,20010620,10.633,22.219,0.048,23475776.0,17.472,4.334,14.055,-4.286
maize,NL34,20010620,10.881,22.801,0.008,24681698.0,17.599,4.681,15.389,-4.673
maize,NL41,20010620,9.822,23.465,0.001,24272238.0,17.905,4.548,16.805,-4.547
maize,NL42,20010620,8.612,23.093,0.0,25838702.0,17.694,4.474,16.19,-4.474
maize,NL11,20010621,11.91,17.109,0.834,20293404.0,14.173,3.684,7.624,-2.85
maize,NL12,20010621,11.846,16.675,0.567,21998430.0,14.034,3.79,7.313,-3.223
maize,NL13,20010621,12.288,17.809,0.644,19241602.0,14.645,3.829,8.743,-3.185
maize,NL21,20010621,12.046,18.66,0.582,18596970.0,15.041,3.979,10.11,-3.397
maize,NL22,20010621,11.753,19.18,0.41,18990264.0,15.246,4.179,10.958,-3.769
maize,NL23,20010621,12.075,17.457,0.3,20099056.0,14.484,3.97,8.63,-3.67
maize,NL31,20010621,11.587,18.114,0.175,19519232.0,14.548,4.083,9.588,-3.908
maize,NL32,20010621,11.876,16.129,0.288,22488036.0,13.711,3.822,6.967,-3.534
maize,NL33,20010621,11.088,17.477,0.106,20763078.0,14.149,4.099,8.779,-3.993
maize,NL34,20010621,11.055,17.278,0.258,22986448.0,14.495,4.196,8.431,-3.938
maize,NL41,20010621,10.94,19.625,0.843,21227406.0,15.239,4.483,11.653,-3.64
maize,NL42,20010621,11.404,20.508,0.687,20565104.0,15.777,4.496,12.759,-3.809
maize,NL11,20010622,11.5,15.534,4.5,17422768.0,13.208,2.832,5.341,1.668
maize,NL12,20010622,11.112,15.421,3.589,18751950.0,13.253,2.966,5.325,0.623
maize,NL13,20010622,11.327,15.933,2.907,17480816.0,13.425,2.962,5.747,-0.055
maize,NL21,20010622,11.182,16.431,2.313,17724758.0,13.655,3.068,6.458,-0.755
maize,NL22,20010622,11.466,16.735,1.326,18124394.0,13.958,3.175,7.108,-1.849
maize,NL23,20010622,11.755,15.87,2.448,19649200.0,13.741,3.184,5.968,-0.736
maize,NL31,20010622,11.34,16.409,0.798,18664926.0,14.019,3.125,6.736,-2.327
maize,NL32,20010622,11.827,15.215,1.324,21358200.0,13.563,3.277,5.507,-1.953
maize,NL33,20010622,11.123,16.138,0.916,19267016.0,13.939,3.117,6.525,-2.201
maize,NL34,20010622,11.17,16.563,0.734,19031630.0,14.088,3.183,7.115,-2.449
maize,NL41,20010622,10.728,17.421,0.845,16871048.0,14.212,3.174,8.447,-2.329
maize,NL42,20010622,10.735,17.703,1.046,16340071.0,14.168,3.186,8.895,-2.14
maize,NL11,20010623,9.67,16.517,0.458,16360282.0,13.35,2.742,6.275,-2.284
maize,NL12,20010623,9.316,16.622,0.46,16697166.0,13.274,2.775,6.736,-2.315
maize,NL13,20010623,9.626,17.469,0.771,13723896.0,13.669,2.548,7.561,-1.777
maize,NL21,20010623,10.469,18.149,0.527,13226244.0,14.359,2.503,8.406,-1.976
maize,NL22,20010623,10.62,19.03,0.272,14445848.0,14.959,2.683,9.767,-2.411
maize,NL23,20010623,10.752,17.65,0.305,15410365.0,14.342,2.686,7.784,-2.381
maize,NL31,20010623,10.769,19.003,0.157,14461660.0,14.985,2.671,9.775,-2.514
maize,NL32,20010623,11.298,16.647,0.172,20799684.0,14.038,3.221,6.794,-3.049
maize,NL33,20010623,10.707,19.336,0.069,17334568.0,15.17,3.047,10.375,-2.978
maize,NL34,20010623,10.601,20.481,0.004,21670980.0,16.024,3.703,12.264,-3.699
maize,NL41,20010623,10.683,20.459,0.033,17228748.0,15.418,3.131,12.439,-3.098
maize,NL42,20010623,10.499,20.77,0.034,18240330.0,15.379,3.246,12.832,-3.212
maize,NL11,20010624,9.724,19.814,0.167,19893648.0,14.625,3.248,10.317,-3.081
maize,NL12,20010624,8.668,20.628,0.101,21273504.0,15.076,3.421,11.171,-3.32
maize,NL13,20010624,8.767,21.502,0.102,19540478.0,15.832,3.314,12.387,-3.212
maize,NL21,20010624,9.501,22.573,0.015,19812590.0,17.162,3.461,13.67,-3.446
maize,NL22,20010624,10.733,23.51,0.007,19915954.0,18.272,3.662,14.987,-3.655
maize,NL23,20010624,10.738,22.269,0.028,20695416.0,17.065,3.656,12.841,-3.628
maize,NL31,20010624,11.602,23.336,0.01,19752698.0,18.19,3.697,14.36,-3.687
maize,NL32,20010624,11.497,20.033,0.004,24011824.0,15.998,3.735,9.321,-3.731
maize,NL33,20010624,11.811,23.417,0.015,20065352.0,18.113,3.762,14.536,-3.747
maize,NL34,20010624,12.703,24.897,0.016,20905490.0,19.252,4.217,17.18,-4.201
maize,NL41,20010624,11.059,25.112,0.001,20492280.0,19.436,3.912,17.956,-3.911
maize,NL42,20010624,10.752,25.188,0.007,22941448.0,19.578,4.062,18.022,-4.055
maize,NL11,20010625,9.507,19.523,0.0,26886636.0,14.91,3.979,9.916,-3.979
maize,NL12,20010625,9.77,20.468,0.0,27105840.0,15.656,4.128,10.941,-4.128
maize,NL13,20010625,10.259,21.167,0.0,27517588.0,16.017,4.358,12.101,-4.358
maize,NL21,20010625,11.418,22.549,0.0,27819376.0,17.175,4.76,14.299,-4.76
maize,NL22,20010625,12.719,23.746,0.0,27909918.0,18.353,5.149,16.371,-5.149
maize,NL23,20010625,11.304,22.244,0.0,27847776.0,17.27,4.656,13.485,-4.656
maize,NL31,20010625,12.413,23.861,0.0,27970164.0,18.503,5.08,16.163,-5.08
maize,NL32,20010625,12.001,20.34,0.0,27172540.0,16.615,4.256,10.092,-4.256
maize,NL33,20010625,12.609,23.958,0.0,28051110.0,18.787,5.133,16.161,-5.133
maize,NL34,20010625,13.896,25.1,0.0,28370164.0,20.122,5.627,18.701,-5.627
maize,NL41,20010625,14.162,25.259,0.0,27975934.0,19.937,5.626,19.296,-5.626
maize,NL42,20010625,15.078,25.506,0.0,27687190.0,20.279,5.556,19.385,-5.556
maize,NL11,20010626,10.302,23.324,0.0,25754404.0,18.212,4.382,14.207,-4.382
maize,NL12,20010626,11.264,23.637,0.0,25905804.0,18.644,4.636,14.78,-4.636
maize,NL13,20010626,10.881,24.728,0.0,26247650.0,19.209,4.89,17.041,-4.89
maize,NL21,20010626,11.596,26.18,0.0,26560136.0,20.202,5.34,20.212,-5.34
maize,NL22,20010626,12.523,27.471,0.0,27054224.0,21.29,5.714,22.71,-5.714
maize,NL23,20010626,12.44,25.595,0.0,26814254.0,20.21,5.408,18.907,-5.408
maize,NL31,20010626,13.08,27.308,0.0,27229980.0,21.466,5.767,21.757,-5.767
maize,NL32,20010626,13.141,23.765,0.0,26372734.0,19.353,4.976,15.01,-4.976
maize,NL33,20010626,13.443,27.927,0.0,27430960.0,21.938,5.948,22.602,-5.948
maize,NL34,20010626,14.736,29.962,0.0,28055540.0,23.381,6.506,26.931,-6.506
maize,NL41,20010626,13.711,29.436,0.0,27678720.0,22.903,6.174,25.985,-6.174
maize,NL42,20010626,13.627,29.191,0.0,27623832.0,22.782,5.919,25.113,-5.919
maize,NL11,20010627,15.809,24.196,0.289,18068940.0,19.284,3.848,12.822,-3.559
maize,NL12,20010627,15.883,22.005,0.089,15606519.0,18.506,3.366,9.477,-3.277
maize,NL13,20010627,16.277,23.774,0.246,16675880.0,19.728,3.702,12.098,-3.456
maize,NL21,20010627,16.855,23.968,0.711,15477511.0,20.326,3.631,12.352,-2.92
maize,NL22,20010627,17.316,23.585,0.368,14463100.0,20.407,3.608,11.76,-3.24
maize,NL23,20010627,16.563,21.911,0.12,14526362.0,19.264,3.438,9.371,-3.318
maize,NL31,20010627,16.623,21.895,1.117,13890184.0,19.273,3.457,9.121,-2.34
maize,NL32,20010627,15.826,20.076,0.417,14371628.0,17.844,3.239,6.911,-2.822
maize,NL33,20010627,16.055,21.56,2.207,13999957.0,18.71,3.546,8.83,-1.339
maize,NL34,20010627,15.49,21.449,7.116,14117341.0,18.234,3.307,8.844,3.809
maize,NL41,20010627,17.237,22.637,2.831,13294815.0,19.938,3.548,10.345,-0.717
maize,NL42,20010627,17.664,23.749,1.173,12788162.0,20.359,3.47,11.658,-2.297
maize,NL11,20010628,15.33,21.614,2.366,21355728.0,18.172,3.861,9.509,-1.495
maize,NL12,20010628,15.38,20.665,0.922,23287804.0,17.822,3.991,8.419,-3.069
maize,NL13,20010628,15.648,22.247,1.535,21039628.0,18.664,4.071,10.902,-2.536
maize,NL21,20010628,16.033,23.178,1.227,20303804.0,19.226,4.254,12.813,-3.027
maize,NL22,20010628,16.079,23.185,1.014,19867434.0,19.368,4.282,13.014,-3.268
maize,NL23,20010628,15.628,21.958,1.294,23206604.0,18.585,4.383,10.86,-3.089
maize,NL31,20010628,15.407,22.257,0.48,21225558.0,18.67,4.188,11.219,-3.708
maize,NL32,20010628,15.213,19.664,0.312,24467384.0,17.297,3.942,7.186,-3.63
maize,NL33,20010628,15.137,21.673,0.301,22020156.0,18.249,4.143,10.252,-3.842
maize,NL34,20010628,14.753,21.404,0.323,20983922.0,17.994,3.952,9.924,-3.629
maize,NL41,20010628,15.503,23.166,0.49,17455832.0,19.222,4.066,13.35,-3.576
maize,NL42,20010628,15.814,23.283,0.662,17170726.0,19.496,4.044,13.71,-3.382
maize,NL11,20010629,15.066,22.603,0.504,21045220.0,19.232,3.869,10.612,-3.365
maize,NL12,20010629,14.774,21.849,0.156,22418006.0,18.934,3.82,9.237,-3.664
maize,NL13,20010629,15.162,23.032,0.429,19039712.0,19.676,3.81,11.686,-3.381
maize,NL21,20010629,15.537,23.283,0.348,16495716.0,19.993,3.626,12.488,-3.278
maize,NL22,20010629,15.77,23.453,0.242,15090608.0,20.172,3.488,12.767,-3.246
maize,NL23,20010629,15.255,22.703,0.214,18679870.0,19.666,3.68,10.99,-3.466
maize,NL31,20010629,15.267,23.316,0.349,16399648.0,19.744,3.472,11.805,-3.123
maize,NL32,20010629,15.133,21.186,0.068,23172014.0,18.332,3.852,8.452,-3.784
maize,NL33,20010629,15.15,23.467,0.329,18208432.0,19.446,3.712,12.068,-3.383
maize,NL34,20010629,15.027,23.617,0.359,16388446.0,19.349,3.443,12.229,-3.084
maize,NL41,20010629,15.494,23.977,0.18,14412444.0,20.273,3.371,13.489,-3.191
maize,NL42,20010629,16.007,23.958,0.084,14389099.0,20.41,3.392,13.566,-3.308
maize,NL11,20010630,14.27,21.082,9.01,13635977.0,17.574,2.937,7.895,6.073
maize,NL12,20010630,15.132,20.602,4.41,16085498.0,17.722,3.147,7.36,1.263
maize,NL13,20010630,14.373,21.326,9.611,13066375.0,17.686,2.933,8.312,6.678
maize,NL21,20010630,14.538,21.649,12.959,12398926.0,17.931,2.867,8.755,10.092
maize,NL22,20010630,14.939,21.919,13.739,12708336.0,18.3,2.933,9.2,10.806
maize,NL23,20010630,15.393,21.073,8.594,14768960.0,18.157,3.117,8.035,5.477
maize,NL31,20010630,15.451,21.738,10.602,15208649.0,18.483,3.187,9.068,7.415
maize,NL32,20010630,15.694,20.123,2.358,18549260.0,17.789,3.377,7.078,-1.019
maize,NL33,20010630,16.022,21.937,7.673,18329012.0,18.659,3.698,9.855,3.975
maize,NL34,20010630,16.262,22.33,3.918,19754656.0,18.89,4.097,10.93,-0.179
maize,NL41,20010630,15.798,23.134,10.419,15246062.0,19.125,3.53,11.746,6.889
maize,NL42,20010630,15.329,23.577,13.149,13440905.0,19.323,3.363,12.24,9.786
maize,NL11,20010701,12.675,19.374,0.405,22701360.0,16.304,3.831,8.15,-3.426
maize,NL12,20010701,12.881,19.202,0.263,24475384.0,16.425,4.077,7.856,-3.814
maize,NL13,20010701,12.345,20.225,0.355,22468370.0,16.623,3.999,9.507,-3.644
maize,NL21,20010701,12.59,21.085,0.28,21921164.0,17.05,4.11,10.842,-3.83
maize,NL22,20010701,13.4,21.574,0.273,21700480.0,17.644,4.167,11.447,-3.894
maize,NL23,20010701,14.098,20.197,0.222,23618710.0,17.272,4.168,9.122,-3.946
maize,NL31,20010701,14.786,21.053,0.208,22976156.0,17.961,4.127,10.026,-3.919
maize,NL32,20010701,14.908,18.848,0.042,25307082.0,16.905,4.051,6.837,-4.009
maize,NL33,20010701,15.363,20.806,0.117,24249938.0,18.183,4.223,9.401,-4.106
maize,NL34,20010701,15.676,21.27,0.112,24292462.0,18.683,4.318,10.036,-4.206
maize,NL41,20010701,14.703,22.648,0.308,21932984.0,18.684,4.373,12.977,-4.065
maize,NL42,20010701,14.047,22.854,0.46,20283778.0,18.455,4.201,13.396,-3.741
maize,NL11,20010702,12.102,21.165,0.11,15736269.0,17.224,2.832,9.452,-2.722
maize,NL12,20010702,12.53,21.449,0.242,15990827.0,17.51,2.866,9.477,-2.624
maize,NL13,20010702,11.616,21.763,0.281,12754171.0,17.541,2.524,10.475,-2.243
maize,NL21,20010702,11.72,21.843,0.344,11580648.0,17.826,2.368,10.506,-2.024
maize,NL22,20010702,12.731,21.745,0.372,11173618.0,18.163,2.335,10.152,-1.963
maize,NL23,20010702,13.639,21.408,0.305,13111052.0,18.052,2.544,9.159,-2.239
maize,NL31,20010702,14.356,22.046,0.361,11669905.0,18.569,2.443,10.016,-2.082
maize,NL32,20010702,14.653,21.102,0.134,18918424.0,18.051,3.271,8.277,-3.137
maize,NL33,20010702,15.241,22.368,0.233,13968585.0,19.019,2.807,10.238,-2.574
maize,NL34,20010702,16.335,22.38,0.136,13849338.0,19.5,2.889,10.065,-2.753
maize,NL41,20010702,14.772,22.171,0.304,11470436.0,18.933,2.55,10.711,-2.246
maize,NL42,20010702,14.136,21.731,0.306,11393172.0,18.487,2.502,10.218,-2.196
maize,NL11,20010703,13.511,22.58,0.453,16594874.0,18.545,3.251,11.106,-2.798
maize,NL12,20010703,13.083,22.683,0.331,18394538.0,18.842,3.45,11.205,-3.119
